product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
cec6b4ac0968c2cb31bf465a834aa831,beleza_saude,39,1705,1,513,18,14,14
a7be9caca74a79278d40cd95bca4531b,perfumaria,37,487,3,400,23,2,11
cf9ffafa00d206fdfbd68c1e42bd5430,eletronicos,49,249,1,200,25,7,16
9b8bc17a236d09185c2101d0a02f8487,cool_stuff,63,1406,6,1250,31,16,23
1302fd16bdfe85e523940c846370ef2c,construcao_ferramentas_iluminacao,31,309,1,13450,95,30,20
e5178e8bcef1146c07bf05c267ed1729,cama_mesa_banho,53,637,1,1600,32,5,29
4244733e06e7ecb4970a6e2683c13e61,cool_stuff,58,598,4,650,28,9,14
57e1815b050566a793e010162f765cdb,beleza_saude,52,173,2,100,20,15,15
e4ca5b20cfe1a020e15e36fe14e880ee,eletronicos,46,331,1,125,20,13,18
c19d5ba108c34b8255cf9a524da92bc4,informatica_acessorios,40,413,5,150,16,16,20
616042729c11849827291496b18e9ec5,esporte_lazer,45,891,1,300,16,16,16
b046edc1f57292dfae7c3fa60d30ccc1,informatica_acessorios,47,492,1,250,18,9,16
e95fb3a80ca294f39de925b6428f3a32,cama_mesa_banho,29,263,1,1300,33,9,38
b59b5899ecf4bcc294a72fdd48adaa94,telefonia,55,419,3,225,17,6,13
9b79fa6654cc0c0440fa9a1f52d2f248,perfumaria,59,1295,2,600,19,9,14
b2572a992f6ea1d1a7eb518d54e64620,moveis_decoracao,26,669,4,3600,26,24,50
81825b8f118d301ef4933de64545b307,utilidades_domesticas,60,402,2,10100,31,61,31
0b0918a3b5efe0c8ea609a26b14e1bff,telefonia,60,752,6,300,17,4,12
f9259c9e7c0f12c70f7a81409680a5ff,esporte_lazer,45,407,2,925,52,21,33
0ad9bbfebaadb488b2fe87504b871c88,utilidades_domesticas,52,402,2,800,26,15,16
dad26ceb001cd2ad238e30d744bd9aa2,esporte_lazer,47,2554,3,1000,30,20,20
88bd8458fdc2ceec3e71ef1d867a7b45,telefonia,42,260,1,175,18,4,16
b60856ce32d90658dbf99b9485327c25,eletronicos,40,429,1,150,25,7,16
89321f94e35fc6d7903d36f74e351d40,alimentos,59,982,1,150,17,13,13
6592908f0a4f6e2de91310126cd1b08d,telefonia,20,538,4,189,17,15,15
32a99bb84ae79a55c0e446afc9310e1e,,,,,200,16,2,11
816c0585d491ed8127cebbb3dc7c89cf,brinquedos,50,1198,2,6000,65,25,35
7185389e32acf9c5c5f61e6a23c0ab3a,cama_mesa_banho,49,1077,1,4500,26,26,36
75c06ee06b201f9b6301d2b5e72993f8,perfumaria,54,939,1,50,16,5,11
c28d0e4df4c6507137950f31b9bed1dd,construcao_ferramentas_construcao,58,721,3,8250,48,14,47
58d412a7724e865ba73ae3b5b27bf481,fashion_bolsas_e_acessorios,56,283,3,100,16,6,11
b69eb25e3a4def8e9cddee18712e0c5e,cool_stuff,59,993,5,7750,34,33,33
25f86162fee18735fffdb762dcb10d7c,cama_mesa_banho,58,2400,2,10800,54,27,36
1a6f6c1a25598378fea659d719fcdc5c,ferramentas_jardim,57,1589,2,2475,38,38,18
ad2037645597db38527fe3afbe226af2,bebidas,48,886,2,850,22,17,17
11a0fdc4251f15bb96dbfff7ef5475eb,moveis_decoracao,59,2007,4,2850,69,11,11
1eb85357e22bf0c8c2a6f10eafad8423,consoles_games,49,496,2,700,17,7,17
49edaf05a81224abe21b929ea492ccf9,esporte_lazer,50,906,5,4375,42,26,33
d84895a804248d73a16480c0b2e18604,esporte_lazer,47,527,1,1150,26,25,23
dbd91d7511ed7f4e61be3a191082644e,perfumaria,39,586,1,567,20,13,16
774ea72f37a7fbf1fb32b973a18f2348,construcao_ferramentas_jardim,47,886,5,5050,40,16,50
e1c6e79822274bf6763eb127ea3a15ed,moveis_decoracao,63,1703,1,700,60,11,11
06bf70b6e1d67d96308235ef350edc61,brinquedos,48,284,2,950,105,10,11
6971a132d48181b7060704b73f3bfed5,cama_mesa_banho,60,405,1,1650,36,14,42
aa6746e94490239d3d9ee6ab89779aba,eletroportateis,37,90,1,500,16,35,25
cad2db5e318d7283a234c517b2f28a42,cama_mesa_banho,60,259,1,1600,30,5,30
89b121bee266dcd25688a1ba72eefb61,informatica_acessorios,54,1169,1,150,16,16,16
6e77b89d36e50217e6793780a8ce5c82,telefonia,60,777,6,300,17,4,12
abc3432ff825d8e524db1d4eac6d2099,telefonia,54,713,4,150,17,10,13
704706b137a32978f55b31f47aa806b5,brinquedos,46,384,2,6200,54,28,20
bf35317e81a1e1477a2256328bce9e9f,perfumaria,53,1580,2,300,16,10,20
5f09b4a957ee45628820bf10056a1041,utilidades_domesticas,27,139,1,900,43,4,15
f282b8032570cf3ce692b8ea7e1b6c53,bebes,40,470,2,8350,44,32,35
264afa6d3b31bde30f0f2693c84795d9,beleza_saude,55,1264,1,950,16,16,16
7d0e0214a0852cf0c90032c7992cf27f,market_place,51,144,2,125,10,9,11
95f04ee255992d18cec1e3df22f82a6b,esporte_lazer,56,359,2,700,30,15,25
2f178dc91b792930e1ff40a77a123506,telefonia,55,588,2,369,15,13,13
4a25d757ff72fad7534f478c90be77e6,telefonia,59,751,6,275,18,4,12
d1a7965ac8d6ae62c9c1984434227cb6,informatica_acessorios,45,663,2,1100,30,30,20
b425dc9d3b678699e36a62753d0f51a2,esporte_lazer,47,558,1,969,24,22,17
6ff1fc9209c7854704a4f75c9fac41b4,agro_industria_e_comercio,59,489,2,233,16,5,13
664085fcb2616db929da15dc9ac204b4,telefonia,58,818,6,350,17,4,12
980036ff323e235a27b7999d343a8990,cool_stuff,33,703,9,600,16,9,11
79be3804af052f5d6a473dfdeaa38f06,informatica_acessorios,59,164,2,50,13,9,11
3f14d740544f37ece8a9e7bc8349797e,informatica_acessorios,44,655,1,321,19,14,13
c50ca07e9e4db9ea5011f06802c0aea0,beleza_saude,59,1782,1,125,25,14,18
01bacce2c74317ed2524bcaabae2e9d4,utilidades_domesticas,40,196,2,1000,38,39,38
4fc5968ccd1881352d73d321e174df9a,moveis_sala,42,336,2,10850,73,34,22
fd1446e03cb63518fdc2d2e91f6208b2,papelaria,53,175,5,250,24,7,14
68c923fddf7f83316b53252eaf830724,cool_stuff,33,892,1,1000,42,25,15
ec5b3c8bb77ad22278f6e9d719a83de3,casa_conforto_2,46,348,1,700,65,18,28
6d43aa08ee344527fc3e86b90cfd2379,brinquedos,54,66,5,1000,20,31,30
6463e442310f2f4f321c83a32d8c662b,beleza_saude,42,920,1,350,19,10,15
b10eba910a974df70b8a12d0665cdb9e,cama_mesa_banho,46,246,1,550,51,4,41
246d85d18978e56d249ebaf657bb44bc,cool_stuff,33,677,1,1650,42,25,15
914bbf1d7b288975a3a7ad2d004f7c3d,brinquedos,20,406,1,1410,31,39,36
d2d39433df84064b1556612cc52cefca,relogios_presentes,54,199,5,250,16,2,20
4501cf8b9a1915bbfb91d227cd2f1c7e,pet_shop,55,1002,4,1200,41,16,27
7bf115809ab249f1bf0fa92d72e0baf8,informatica_acessorios,39,701,2,100,36,9,11
ecbe1ef7e2903ff8b1d704ba78fa264d,esporte_lazer,47,920,1,902,19,21,16
eebbed5ed3b134eceb717496c47652ba,cama_mesa_banho,56,111,1,1750,30,20,25
8a0c7c7b32d023b5c6cefe93d16e4a99,,,,,2500,59,35,29
394b16cd32e9f883365dd7ebac4edbe0,eletronicos,53,377,1,150,25,7,16
009af1277432f1a05742df69cdf72d1e,brinquedos,58,916,3,700,20,35,20
0bea71972d0b439ab810f57a803344e2,utilidades_domesticas,46,329,1,16800,30,60,50
ed5122a6a757a4fea8f32a6fb95a5135,cama_mesa_banho,25,250,1,1938,48,11,41
9ad75bd7267e5c724cb42c71ac56ca72,cama_mesa_banho,60,259,1,1225,35,15,38
11250b0d4b709fee92441c5f34122aed,agro_industria_e_comercio,28,388,2,3000,30,30,20
651ddf320f742699115641fac3e69bc9,esporte_lazer,43,1379,1,425,17,10,15
0b0172eb0fd18479d29c3bc122c058c2,eletronicos,53,265,2,150,22,13,15
49ac91bd3a26d57c4c2a46e66977e69f,esporte_lazer,50,906,5,4400,42,26,33
026d610705e01d905582241e68aefefe,papelaria,52,96,2,500,20,30,20
6eda94acf0ad08a1bb12f10aef74767d,eletroportateis,47,636,1,1625,17,39,18
f3ccdb9f9c7f31e0efd626e9110b85f5,artigos_de_natal,59,300,9,1800,40,35,40
33a556a744bc9ea4e216c3990d352d03,telefonia,59,818,6,350,17,4,12
193cea27ec2ebc61c91cf7dd70420fad,cama_mesa_banho,52,289,1,4400,43,15,39
dea1ae8abcd2a440ab30613558fbfc66,moveis_decoracao,55,440,1,2500,40,7,30
ba16581014183c8415da15145f3d4c24,moveis_decoracao,45,1563,3,9050,95,45,20
c4d513d82ef46690cc4bedd562795aa3,beleza_saude,52,983,4,1617,24,27,19
f908d3bf313a1308bfb2a46ea2685347,brinquedos,21,587,2,100,20,20,20
d6bbda35f0b8505c2f824f1d90295855,brinquedos,45,317,5,250,16,7,11
99e71b776debf2f01a69dce207e3e4f8,perfumaria,52,1891,1,250,16,10,11
42fd6f72ca3e6f53b25d7a19b0536630,construcao_ferramentas_seguranca,34,1195,2,1350,29,18,28
a819714dd23a6ac18b1be2b13686017b,automotivo,54,393,2,100,17,17,17
6c3f9c870ff6e96ad4f4511602078fb0,malas_acessorios,59,318,3,5750,17,48,42
cc971e0365873137b8bef2ebad633e6f,cool_stuff,54,1001,1,2400,42,25,15
2948658cb6abc82847412be7201bfc4c,beleza_saude,59,1030,5,3500,36,25,21
84b28e3bb08a928eb998111b29adf0fe,bebes,48,536,1,14450,61,33,43
3fe46d73f7527ad59e36c21c3e783041,consoles_games,58,1099,1,900,30,30,40
7c1e2b3fa0233e46fb3bcdcb9919a72f,papelaria,24,853,4,3150,53,4,43
ce9b5e2f3503d1142f9c9866db452633,utilidades_domesticas,53,335,5,1800,30,50,30
7612afaa8218e79b3011243ed9edea9c,esporte_lazer,53,1135,5,3450,40,100,20
d7238572bdd6dc8facf58ab8f0e3cd29,telefonia,36,343,1,150,18,4,11
b791d5d05f0c974d148d358efcd21d84,cama_mesa_banho,59,1092,1,500,16,20,16
d67212d63e76d57ee86cec463681f842,automotivo,44,123,1,640,16,11,14
96ff741d2c7879406ec3054d6b2a11c8,relogios_presentes,49,578,6,200,16,2,11
5a419dbf24a8c9718fe522b81c69f61a,cool_stuff,53,537,2,1800,34,5,34
e940125d0a3c309f58f41cd21e39af06,eletronicos,55,287,3,10550,30,105,20
9c6754103e603fdc289f1b1b69c63631,moveis_decoracao,59,456,1,300,35,5,25
ba230fc7bcaa2f503c46d73098caeb66,eletrodomesticos_2,58,722,1,18250,45,95,25
588531f8ec37e7d5ff5b7b22ea0488f8,pcs,55,3611,4,2750,16,31,39
cc62ab8550303ced5351594a4fd87884,beleza_saude,53,1228,2,500,18,16,14
0da9ffd92214425d880de3f94e74ce39,construcao_ferramentas_construcao,33,449,3,10900,39,12,42
5bf0a3751ac1a1c1253ef97a027b8c13,alimentos,33,536,1,600,16,8,15
47ed478ee7b2696c2c49229fcad56e98,perfumaria,55,556,7,1800,26,26,35
fa11ecd35f999783e96ac500532d9d45,cool_stuff,57,1023,7,7150,79,5,63
c389f712c4b4510bc997cee93e8b1a28,malas_acessorios,41,500,1,2965,41,27,34
40e8b425d1a26e2d9cb77363523e05ce,artigos_de_natal,38,1324,1,4500,50,8,45
98f34b46fd3c8edec3b0e453e0095e77,informatica_acessorios,36,835,1,150,16,2,11
7ab21257ee876b3897bd55046d3d81d3,brinquedos,44,1450,1,683,31,25,24
a4756663d007b0cd1af865754d08d968,portateis_cozinha_e_preparadores_de_alimentos,60,1304,4,650,22,6,14
18290697e1929309b3195d2931c91b09,automotivo,50,750,1,2313,45,11,32
a9fa0428bc677ac4d0a948fe2982ad1d,esporte_lazer,49,409,1,200,24,5,21
d322eb25f02924adba73e58dbc36b29c,relogios_presentes,34,494,1,300,18,9,14
fd4a96848f84ddaabcdc5bdbf831a194,informatica_acessorios,32,604,1,350,16,10,12
788a4c7f064e9ac6d3e9900512825aa5,fashion_bolsas_e_acessorios,57,463,5,900,30,10,30
91b08d34d0ba4db44da2dc382867ba49,telefonia,47,137,2,100,16,4,11
fb2f2ec90b4ee90ad257bbf89d01247e,cama_mesa_banho,44,629,1,850,16,10,16
6413f7a28e149a324c4a914000399fb2,cool_stuff,53,629,1,975,37,31,17
fa28f114992077c601cdb9810c5108a4,utilidades_domesticas,58,605,1,2500,33,31,23
f1b5bab9091189a35c60f52afb5bcfa0,esporte_lazer,52,354,1,1223,32,25,23
9ed0c78e13f71131885275746cc69687,utilidades_domesticas,59,1201,1,14550,43,62,41
c6e3c9a59b663e36a8b95b2dde81fa33,esporte_lazer,30,451,2,1300,30,10,25
15c2f1db81672725401439acc4872622,utilidades_domesticas,39,403,2,2500,48,10,35
1a366f773e013eb49126f79154b769d0,cama_mesa_banho,53,831,4,550,20,20,16
913eefa4eb54c8a9bcb9871dfd94a0ca,ferramentas_jardim,28,634,2,400,20,5,21
e5bd04e8e3cb77f1a49404d588d3e528,cama_mesa_banho,46,348,1,600,26,2,20
cce679660c66e6fbd5c8091dfd29e9cd,cama_mesa_banho,43,125,1,250,40,4,30
90aaf7f993470e411207adabf5b998b6,informatica_acessorios,34,1727,1,50,30,30,20
93492b51618a093d88d0616985f0c6cc,moveis_escritorio,59,1217,6,2150,16,26,26
d7cdea99e6f50310c242d02f16f1f63c,relogios_presentes,41,359,4,450,23,23,20
0a57f7d2c983bcf8188589a5fea4a8da,relogios_presentes,33,932,1,396,18,11,14
6978fe95a5bf7452bfef0fee43f55ce8,automotivo,51,176,2,767,15,5,10
288dbc06591742c5d7fe90fbfb08943e,moveis_decoracao,55,1130,1,3450,43,18,22
c1aabbb6f4caec9f5bf7cd80519d6cc0,livros_interesse_geral,25,413,2,400,24,3,16
48b099f6925c19d46ed5f013267681c2,cama_mesa_banho,55,134,3,650,27,10,23
25b569d22d25020f8a5d52f8ad129b14,papelaria,41,308,2,300,25,10,19
7d854ab97c64ef9df2bbfaf332765786,cool_stuff,44,598,4,4100,89,4,42
7d39a5380ff19ab4ac1facc7dcd05480,esporte_lazer,57,859,1,600,30,5,15
a4f46aac5fc5e88c9701aa860c2a957c,fashion_bolsas_e_acessorios,33,365,4,800,30,20,25
4b6b3a7072d549354c3743dedbf4170a,relogios_presentes,60,160,3,350,16,2,20
be461173f378f9c404bb6525d089c195,telefonia,60,1170,3,200,18,6,20
ecbe401f10ecd3b822d940d63cc3311e,eletronicos,60,915,4,700,16,7,12
c94d19d021d4a8fbae5a45f904aeea90,moveis_sala,34,612,4,9750,27,15,92
4bc3ab2ff016887e619e587a993af3bf,relogios_presentes,44,516,1,500,20,11,15
3d74d787086b0e22ac320ae43b240aea,cool_stuff,57,1003,3,200,30,20,40
2c1cc48126c2bdca9e59a300ade4f1c8,brinquedos,41,515,1,600,18,13,15
8ce0b48cdcc4b753ae4de64497998338,telefonia,52,1371,2,600,18,6,15
657247f6f60543b93e3cc708a8e6329c,malas_acessorios,53,526,2,18050,75,20,50
a7c73814e6894bc049f7aac7d37f7175,telefonia,54,883,4,300,16,4,20
4debd977b5bc245487ec61b7961b16e3,telefonia,59,506,3,650,19,3,11
62644f19deb898e43ebdcd29ff3d9361,cool_stuff,60,594,1,900,28,20,20
9a7c0784b8058269d176b3089c946ed0,cama_mesa_banho,54,629,2,900,16,10,16
0f80705139ce16ea35bb489987399b55,brinquedos,49,216,3,550,30,20,20
9d6a788ceee3a2c4ef57a459d5a202eb,instrumentos_musicais,39,678,2,13600,47,38,35
55ba658d5c2f0b1f118f98c36fe3fa04,brinquedos,63,2136,1,200,16,2,11
d902ca64b614964dc31d6b0372e800ac,moveis_decoracao,56,297,2,750,100,5,20
ead72457c58dcea14f94c2223c684716,esporte_lazer,51,2050,1,50,20,16,12
802c5db7d7c05d87d41f83f6b0f19e34,beleza_saude,29,755,1,1350,25,25,20
75b317dc3a4d186a05953668cb82ec66,utilidades_domesticas,45,192,4,375,32,43,34
9f1c3e71d56894398a42b050b07f1baa,cool_stuff,25,176,1,163,17,11,13
7c55ea4aea1acf1ce11440010f5aa298,utilidades_domesticas,60,1800,7,9900,60,50,20
34157b9ee376927e58c66e9a69cc8704,pet_shop,48,701,3,850,45,30,30
cfb763496d9fc48751a27db4fd02aa2d,cama_mesa_banho,38,168,2,350,25,9,19
d17fe0484ccf901623bfbcae6ab4aac8,cool_stuff,48,272,2,500,71,2,13
e5f2d52b802189ee658865ca93d83a8f,pet_shop,56,239,2,30000,50,30,40
03bb24d19ea7449ce170e0888d830707,informatica_acessorios,53,148,1,910,32,14,15
67a7c7243c0585ccc44471b5a5c115e9,automotivo,58,288,3,20650,63,63,40
0fce35c0b7338bda3e52e2389f0c0762,moveis_decoracao,61,157,9,3450,41,15,25
fdb86e192fdd20037175daab38af9656,beleza_saude,50,1410,2,800,28,5,18
2bfc998cf625e54b2c6447bfc7c18cb4,utilidades_domesticas,38,946,2,3650,61,11,38
ab495f166205a883ffe5ab0b5b55f867,eletrodomesticos,57,631,1,30000,62,73,63
d95767fa0df02e36e44e71e86a07af1b,esporte_lazer,52,778,1,300,20,30,30
19fee5d5b066841b45bc3e97832fa654,artigos_de_natal,27,341,1,200,16,48,11
c0380894bd866c75c47c00359dde5bd9,fashion_bolsas_e_acessorios,26,320,3,100,16,5,14
5d7c23067ed3fc8c6e699b9373d5890b,fashion_bolsas_e_acessorios,54,151,3,250,16,2,20
9b1c7bc7cad0519369a5ea04afe303f7,moveis_decoracao,55,829,1,800,34,8,22
ac8e7cf3a658f63dc68dd7f3b8b5f97b,esporte_lazer,54,3481,1,3100,30,24,24
331a9e69c95aad991177b0f1ef85a261,beleza_saude,39,460,3,800,25,6,16
561cea7963070b5a99b20b962862a0e1,utilidades_domesticas,48,211,2,450,35,15,13
46e24ce614899e36617e37ea1e4aa6ff,beleza_saude,58,549,1,30000,55,75,61
8b45810da2ef9860496d56f62435fc40,cama_mesa_banho,51,626,2,800,16,10,16
209699610264262664b7357184f3b83f,beleza_saude,40,802,2,200,20,10,20
0c71252f37443403376d2008034a7240,pet_shop,41,947,1,156,18,10,14
95d8de3420cf92ad4824b588db2604cf,fashion_underwear_e_moda_praia,47,360,1,400,32,4,14
cedbdbe58192cf6de6833ae9c4edaac7,brinquedos,43,509,2,1050,25,11,13
e7dceae66fa56a4b4c9d62e72945b17d,,,,,1150,16,40,15
84bc1370758fa98d08afd0180818217a,fashion_roupa_masculina,46,1208,2,1050,31,22,33
46cf6ca1bc419149e40e461be15b92c9,pet_shop,53,593,2,7150,35,35,35
08bcc2d85da3a9c0e2ac1cc28b67418d,livros_tecnicos,38,3543,1,350,23,2,16
1706d1bb420e7ef2404270b38e937fbc,informatica_acessorios,39,95,1,1000,30,20,30
e5f20b4eb944eaae0a13bed3187201d3,construcao_ferramentas_ferramentas,42,336,2,893,18,14,13
af69caef8804ace46d262381e80dd523,eletrodomesticos,53,84,1,100,20,13,15
1bfb290d7273a442c874dbe74b4abae6,moveis_escritorio,19,883,1,10075,55,64,26
5b59b0c94f8e31d14fe89dbbfda3df6c,cama_mesa_banho,51,448,1,700,45,8,40
a4a8ee739d3d5afba72490f748dcd0da,esporte_lazer,55,472,3,6700,35,15,20
78f29023586e374cdc3773ce0af6bd2c,construcao_ferramentas_construcao,46,1148,1,2100,16,29,36
d2dd1fccea4ec5f81de1d28fe63e3909,telefonia,49,399,2,200,19,4,11
137e9ec1c850527fe02f316333848d59,ferramentas_jardim,57,477,5,1100,25,10,25
16679d68bdbed3fb97af806424d7f2b7,beleza_saude,60,2936,1,83,19,15,18
73a79a46f21913c65ebb8071f480ee11,brinquedos,51,730,1,500,17,16,14
32e18e89237933ebdaaebd78a27e7fa1,utilidades_domesticas,48,464,1,1400,26,41,26
06c6e01186af8b98ee1fc9e01f9471e9,informatica_acessorios,53,144,2,200,25,5,15
d0349534ab9b46b98d13a53051310f24,informatica_acessorios,37,288,1,300,30,7,20
036bcd084feae22f3a997f5080ec30df,moveis_quarto,61,1961,1,200,16,2,11
adda822b6a549cd98b20e557b88d230d,alimentos_bebidas,56,757,4,8800,35,30,27
ba9f160a6ae1c23f25d690fd06fe4fd8,brinquedos,56,707,5,7050,20,62,35
6a31191d5ac5852b0478f6e245ac5b02,utilidades_domesticas,51,948,2,1250,28,21,29
3b91132e7eebaa17b615edbcdb5baa8e,construcao_ferramentas_seguranca,45,1312,1,700,18,23,19
d950ce1f38b6772552be4523baf94c7a,beleza_saude,58,2022,1,1400,20,16,16
49bfa76ac7062b8b5a0bf9601623d612,eletroportateis,40,491,1,450,27,11,15
b1688f579e9213539ee21cf15ac4382a,telefonia,60,747,6,250,17,4,12
d42c1eec0891869c034f031ec9b81ecc,utilidades_domesticas,45,711,1,5900,25,60,25
64dad5d113076a6e59a39108fcfe1385,brinquedos,44,212,1,150,28,2,26
da6f9d8ce4950ad572b7b4fe7d7e6c90,beleza_saude,46,2184,3,275,21,3,15
87716aafd7c6269cddb3403f85e4102e,utilidades_domesticas,32,84,2,515,39,11,25
78304982b107fb026e5e9a4a1f48acae,cama_mesa_banho,57,2480,2,1950,43,8,33
cc7d8d232e6f5f27b70be81b68e27d6e,cama_mesa_banho,60,298,1,3200,33,8,40
a910254bb741f98d6d98a8286d66d14f,informatica_acessorios,50,1339,1,300,17,15,15
1b8ee158f59c098470fad33f39660964,moveis_sala,32,327,2,6200,55,14,47
a76d6212f99d1253fb7bcfe02ce87d8a,eletronicos,32,376,1,200,25,7,16
d017a2151d543a9885604dc62a3d9dcc,fashion_bolsas_e_acessorios,59,93,7,250,16,2,11
2b3b11d70c32fbfc8e850fb68985a000,instrumentos_musicais,57,578,3,1965,51,44,11
a703f5ade6e4fae527357132230ea778,beleza_saude,57,1271,5,225,45,10,14
5d6bea33648f018dbb563f3a2fab09f3,moveis_decoracao,53,616,1,4000,30,35,30
a71f57831a39fd421d4dd2cbfbbcf9f7,beleza_saude,46,815,1,233,18,5,15
e1fad996d18315862e15d09446c5c65d,cama_mesa_banho,51,572,1,6750,30,20,20
42f61cf5c925b4e7fad27faee993c145,telefonia,56,530,5,300,17,4,12
61a4100ccd6d9c4c808a1fd954ddb8ad,eletroportateis,60,3839,4,1450,24,24,24
437c05a395e9e47f9762e677a7068ce7,beleza_saude,40,409,1,1110,19,11,18
aede48631330269f65a8d680de491657,malas_acessorios,45,573,1,1400,48,10,33
a0eef953cb25bc9ae40457e1c3c82946,moveis_decoracao,52,1559,4,700,68,8,13
1522589c64efd46731d3522568e5bc83,artigos_de_natal,35,415,4,550,37,10,37
9446c80fe62e667a43387750f8a8f6d0,automotivo,54,376,1,1200,85,15,30
fafb498dd2f33cbb55cbd0f7d7706047,beleza_saude,55,537,5,150,19,11,23
9da0bebb7f9168679e748abbfad05edd,cama_mesa_banho,50,147,1,450,40,4,30
3bdc89e963c6651b8af38ede485cc82b,utilidades_domesticas,50,387,1,25850,38,79,49
90dda54c56237884d05cd6102eb0ab25,utilidades_domesticas,49,465,1,1900,36,35,29
47f699d9462e071f977f612be2b5b67a,beleza_saude,44,1400,3,1350,41,21,23
ac7e981115ad47f0e051f1b8b97e73b1,utilidades_domesticas,42,241,2,500,30,30,30
4c42f0c72caf632a20df25562451c1a8,casa_construcao,56,1504,2,1160,26,18,19
8ec7eb9f181b55edfe7d45092c37a3ef,beleza_saude,49,913,1,400,19,12,13
9590794c4ad7475e1fa368c491c0dbb6,moveis_escritorio,33,432,1,28100,73,85,28
817e1c2d22418c36386406ccacfa53e8,moveis_decoracao,37,267,1,2750,50,50,16
8b41f2becf919f6177cca1ff15dfd311,livros_tecnicos,41,1362,1,1550,29,5,21
ebfac003d90a5ca445e217728f4f3755,bebes,33,339,2,1200,45,11,40
ee3d532c8a438679776d222e997606b3,informatica_acessorios,43,452,1,360,19,18,15
ee14580a079d31644603ec91e37c7ed2,perfumaria,55,144,2,100,25,7,11
b6397895a17ce86decd60b898b459796,ferramentas_jardim,43,1134,1,1400,27,9,11
0e52955ca8143bd179b311cc454a6caa,automotivo,54,1115,3,700,16,5,11
e7dffcd8a3257cf9f6644b7d30eaf727,relogios_presentes,55,1355,5,500,18,11,14
3e31fd1419cc4cd6adad1925e72e3a03,cool_stuff,52,1170,1,400,25,10,11
48f866f20b5b6015a324210988e73387,cama_mesa_banho,52,251,1,1850,45,15,35
6a23c2eb9acc78f8ec403be9c6210dd4,moveis_escritorio,54,1094,1,7513,53,62,26
64d67d69ec57113ff99bbaab62ac1c53,automotivo,55,3357,1,2250,16,25,11
944a8fa6055b8213f9e715720d4e2d5c,cama_mesa_banho,55,273,1,1100,38,10,38
a42d9c825894f96fc6ed02610891454d,esporte_lazer,57,1176,1,2200,16,11,11
27fdfad2c6a8f91606eb41ea396785c6,eletronicos,39,410,1,200,25,7,16
02ce467092b184e71d3967d29110adc1,moveis_escritorio,40,1187,1,12275,40,54,38
ad88641611c35ebd59ecda07a9f17099,,,,,450,16,7,11
2fe0cccc00239f01484b97ba65408800,cama_mesa_banho,56,500,1,967,28,7,30
83ca77d87b187321faaee535adbce26c,climatizacao,47,781,5,5300,26,26,56
de64d6bf725afcae6b5bb5f3304646f3,esporte_lazer,53,895,1,700,16,16,16
4c77d14c542fcd857dddc3df2e82329c,perfumaria,51,587,1,267,16,6,11
826a5fa766c1c7241ffe63a2f3774d0b,esporte_lazer,55,659,1,475,35,21,30
0354c6a8cb8961e29b70e564b93861fe,ferramentas_jardim,59,2407,1,400,38,10,25
67d4137622a3e1586ab26438993b898f,consoles_games,43,488,2,100,18,5,15
d41a53937c9fddcd3aafd96be7d4f345,cama_mesa_banho,60,554,2,567,53,4,40
367e3cfe13596a0efb512e235e40e754,cool_stuff,48,1031,3,1050,55,18,28
1531b09bff3fb016e5f0b4435b643672,eletronicos,45,676,2,500,25,11,18
c19965667589410161de452ee07d33af,instrumentos_musicais,42,568,1,1350,67,10,20
ff5d87897ed26d564711df324b98ebee,relogios_presentes,49,443,2,350,19,13,19
6536314c94d43b787fc1c622941da14b,telefonia_fixa,42,309,3,100,19,3,20
41db6d8062fcd38410c699743ccc0265,telefonia,49,1438,2,125,19,5,11
1ac8f5283525f67f04345f07c167ba80,informatica_acessorios,45,165,1,850,36,21,21
68bf2e76db1d8e846042e54da87399ca,cama_mesa_banho,55,743,2,6850,59,22,37
96ed3b4b62790bd962aac0b317109be4,moveis_decoracao,29,1720,2,600,30,15,15
008cff0e5792219fae03e570f980b330,esporte_lazer,59,1735,5,1550,40,20,20
26dbcaad027ebbead6bb387c7d68abca,brinquedos,33,570,2,1300,16,40,28
c9c455f9fd8ca66d3ff7f90a249753b4,esporte_lazer,63,1599,5,500,25,14,22
4535b0e1091c278dfd193e5a1d63b39f,livros_tecnicos,52,1192,1,850,29,3,21
1a657b37e6e9a1ad8dfc98c1820a3fef,pet_shop,44,316,2,700,20,20,20
ce066f4a83649651549d717c9b566816,esporte_lazer,49,831,1,2300,20,20,20
a5ae8400fc9fcacd4af585a57bbf264a,pet_shop,57,747,2,1150,40,20,30
f9f260f8a0d16df18bcc7248495d779c,moveis_decoracao,54,530,3,400,50,3,25
4ce9ab528124f89e091b17d11aa2e97c,informatica_acessorios,54,222,3,500,36,5,15
9453bde60c4ee52155c963641736cfc5,beleza_saude,44,1056,1,750,30,30,30
76ddffabf65608c9e0cfce92e390a193,fashion_bolsas_e_acessorios,16,115,1,200,16,3,15
04601b648d7d2dcae6e285a41e276a3f,brinquedos,57,328,1,1775,31,21,21
b44076f8988fe82b676a754e798ab0f9,papelaria,50,189,2,1500,60,20,29
ccadfeab525a9eb1569983b66e5075c4,fashion_bolsas_e_acessorios,35,920,7,100,20,2,25
